Id,ImageURL,UnitPrice,Category1,Category2,Category3,Name,Description,ProductSKU,LongDescription
q27000003627509AAA,http://s3.amazonaws.com/northerntrailoutfitters.com/nto-gear/default/images/large/5123189A65-0.jpg,70,gear,cycling,pumps,Bontrager Dual Charger Floor Pump,,,"<ul> <li>4 in. base-mounted gauge is easy to read; base-mounted switch allows for easy transition between high-volume and high-pressure settings</li><li>High-volume setting allows for quick inflation of wide tires; high-pressure setting allows for easy inflation as PSI increases</li><li>Autoselect head instantly fits both Presta and Schrader valves</li><li>Steel construction and replaceable internals provide long-term durability</li><li>Large, stable base minimizes tipping</li> </ul>"
q27000003627531AAA,http://s3.amazonaws.com/northerntrailoutfitters.com/nto-gear/default/images/large/5123190AC8-0.jpg,120,gear,cycling,pumps,Bontrager TLR Flash Charger Floor Pump,,,"<ul> <li>Inflates tubeless-ready tires without the need for a compressor; pressurizable chamber instantly releases air, creating seamless tubeless tire seating</li><li>Alloy barrel offers smooth pump action</li><li>Autoselect head instantly fits both Presta and Schrader valves</li><li>Large, stable base minimizes tipping</li><li>Top-mounted gauge</li> </ul>"
q27000003627532AAA,http://s3.amazonaws.com/northerntrailoutfitters.com/nto-gear/default/images/large/5123191AC8-0.jpg,25,gear,cycling,tools,Bontrager Air Rush Elite CO2 Inflator,,,<ul> <li>Spring-loaded mechanism regulates airflow for both Presta and Schrader valves</li><li>Reusable cartridge insulator keeps hands protected while inflating</li><li>Regulator design provides controlled operation</li><li>Compact and lightweight design is easy to store for any ride</li><li>For use with threaded CO2 cartridges</li> </ul>
q27000003627535AAA,http://s3.amazonaws.com/northerntrailoutfitters.com/nto-gear/default/images/large/5123194AC8-0.jpg,15,gear,cycling,lights,Bontrager Flare 1 Rear Bike Light,,,"<ul> <li>Focused optics and 3 ultra-bright LEDs provide over 270° of visibility to help you stay seen on your ride</li><li>3 modes: steady high beam, flashing and random flashing</li><li>Includes 2 AAA batteries and a seatpost clamp</li> </ul>"
q27000003627536AAA,http://s3.amazonaws.com/northerntrailoutfitters.com/nto-gear/default/images/large/5123195AC8-0.jpg,70,gear,cycling,lights,Bontrager Ion 100 R/Flare R City Bike Light Set,,,"<ul> <li>Ion 100 R headlight features a wide beam spread, focused optics and an interruptive flash pattern visible from over 2km (1.24 miles) away during the day</li><li>Headlight is also compatible with Bontrager Blendr integration system (Blendr accessories not included)</li><li>Flare R City taillight offers 900m of daytime visibility with focused optics, an interruptive flash pattern and a wide visibility angle that's great for city use</li><li>Taillight battery save mode at 5% life helps ensure a safe ride home with a depleted battery</li><li>Includes Ion 100R, Flare R City, 2 Quick connect brackets and a micro USB charging cable</li> </ul>"
q27000003627537AAA,http://s3.amazonaws.com/northerntrailoutfitters.com/nto-gear/default/images/large/5123196AC8-0.jpg,115,gear,cycling,lights,Bontrager Ion 200 RT/Flare RT Light Set,,,"<ul> <li>Flare RT is small, powerful and boasts a long battery life for lasting visibility for any road, city or path</li><li>Ion 200 RT provides 200 lumens of visibility via high-power Cree® LED bulbs</li><li>Specifically designed focus, flash and range provide daytime visibility—distinctive flash setting is visible from up to 2km away</li><li>Integrated light sensor automatically adjusts brightness to your environment</li><li>Lights easily attach to your handlebars, helmet or bike mount</li><li>Connect with Garmin® and Bontrager ANT+ devices for always-on, battery status and wireless control</li><li>Set includes Ion 200 RT, Flare RT, Quick Connect Mounts and Micro USB charging cable</li> </ul>"
q27000003627538AAA,http://s3.amazonaws.com/northerntrailoutfitters.com/nto-gear/default/images/large/5123197AC8-0.jpg,40,gear,cycling,lights,Bontrager Ion 100 R Front Bike Light,,,"<ul> <li>A wide beam spread, focused optics and an interruptive flash pattern make it visible from over 2km (1.24 miles) away during the day</li><li>High-power Cree® LED provides up to 100 lumens of light</li><li>Integrated ambient light sensor auto-adjusts brightness in flash mode</li><li>Focused optics provide visibility with a broad but powerful light</li><li>Ideal for handlebar or on a bike mount; also compatible with Bontrager Blendr integration system (Blendr accessories not included)</li><li>Included Quick Connect bracket offers simple removal for recharging via the included USB cable</li> </ul>"
q27000003627539AAA,http://s3.amazonaws.com/northerntrailoutfitters.com/nto-gear/default/images/large/5123198AC8-0.jpg,25,gear,cycling,lights,Bontrager Ion 120 Front Bike Light,,,"<ul> <li>High-power Cree® LED delivers 120 lumens while offering focused optics and 270° of visibility</li><li>High, low and flash modes offer versatile lighting options</li><li>Sync bracket allows for quick and easy adjustment, mounting and removal</li><li>Includes 3 AAA batteries and Quick Connect bracket</li><li>Part of the Blendr integration system, which combines a stem, base and mount so you can add lights, cameras, computers and phones (not included) to your bike with ease</li> </ul>"
q27000003627540AAA,http://s3.amazonaws.com/northerntrailoutfitters.com/nto-gear/default/images/large/5123199AC8-0.jpg,40,gear,cycling,lights,Bontrager Flare R City Rear Bike Light,,,"<ul> <li>Light features a wide visibility angle intended for city use</li><li>35-lumen output delivers visibility from over 900m away, day or night</li><li>Features 2 daytime visibility modes and 2 night modes</li><li>Integrated light sensor provides automatic brightness control</li><li>Battery save mode at 5% life helps ensure a safe ride home with a depleted battery</li><li>Quick connect bracket with 16° offset compensates for seatpost angle</li><li>Includes Quick connect bracket and micro USB charging cable</li> </ul>"
q27000003628213AAA,http://s3.amazonaws.com/northerntrailoutfitters.com/nto-gear/default/images/large/5123200AC8-0.jpg,50,gear,cycling,lights,Bontrager Flare R Rear Bike Light,,,<ul> <li>Powerful 65-lumen Cree® LED can be seen from over 2km away during day or night</li><li>Balanced optics designed for 270° of visibility help you stay seen; 2 daytime visibility modes and 2 night modes let you tailor your setup to current conditions</li><li>Package includes Quick Connect bracket and USB charging cable; Quick Connect bracket has 16° offset to compensate for seatpost angle</li><li>Battery save mode kicks in at 5% life to ensure you stay seen on your ride home later</li> </ul>
q27000003628214AAA,http://s3.amazonaws.com/northerntrailoutfitters.com/nto-gear/default/images/large/5123201AC8-0.jpg,60,gear,cycling,lights,Bontrager Flare RT Rear Bike Light,,,"<ul> <li>Interruptive flash pattern produces light up to 90 lumens; specifically designed focus, flash and range provide optimal daytime visibility</li><li>Integrated light sensor automatically adjusts the brightness to suit your environment</li><li>Confidently ride through wet conditions with IPX7-rated waterproofing</li><li>Battery save mode provides 30 minutes of additional runtime when battery life reaches 5%</li><li>Connect with Garmin® and Bontrager ANT+ devices for always on, battery status and control</li><li>Package include includes Flare RT light, rear Quick Connect bracket and Micro USB charging cable</li> </ul>"
q27000003628215AAA,http://s3.amazonaws.com/northerntrailoutfitters.com/nto-gear/default/images/large/5123202AC8-0.jpg,120,gear,cycling,lights,Bontrager Ion Pro RT Front Bike Light,,,"<ul> <li>High-power Cree® LED provides up to 1300 lumens; powerful beam lights up the full width of any road or trail</li><li>Compact design and adjustable hard mount make it easy to securely attach it to the handlebar of any bike; included mount fits bars 25.4-35mm</li><li>Connect with Garmin® and Bontrager ANT+ devices for always on, battery status and control</li><li>Includes Ion Pro RT light, adjustable hard mount and micro USB charging cable</li><li>Compatible with Bontrager Blendr integration system (Blendr accessories not included)</li> </ul>"
q27000003628216AAA,http://s3.amazonaws.com/northerntrailoutfitters.com/nto-gear/default/images/large/5123203AC8-0.jpg,175,gear,cycling,lights,Bontrager Ion Pro RT/Flare RT Light Set,,,"<ul> <li>Ion Pro RT provides a powerful beam that lights up the full width of any road or trail; Flare RT helps you stay visible from behind, day or night</li><li>Specifically designed focus, flash and range flash patterns provide daytime visibility from up to 2km away</li><li>Lights easily attach to your handlebars, helmet or bike mount</li><li>Connect with Garmin® and Bontrager ANT+ devices for always-on, battery status and wireless control</li><li>Both lights are USB rechargeable</li> </ul>"
q27000003628217AAA,http://s3.amazonaws.com/northerntrailoutfitters.com/nto-gear/default/images/large/5123204AC8-0.jpg,20,gear,cycling,lights,Bontrager Blendr Road Ion Light Mount,,,"<ul> <li>Provides a clean and secure mount for a Bontrager Ion headlight (not included)</li><li>Works with any Blendr-compatible stem and the accompanying base (Pro, XXX, XXX bar/stem, and select Elite bases)</li> </ul>"
q27000003628218AAA,http://s3.amazonaws.com/northerntrailoutfitters.com/nto-gear/default/images/large/5123205AC8-0.jpg,20,gear,cycling,tools,Bontrager Helmet Mount,,,"<ul> <li>Easily attaches a light or camera to your helmet</li><li>Compatible with all Bontrager lights, including Flare tail lights and Ion headlights</li> </ul>"
q27000003628219AAA,http://s3.amazonaws.com/northerntrailoutfitters.com/nto-gear/default/images/large/5123206AC8-0.jpg,15,gear,cycling,bottles & cages,Bontrager Bat Cage Water Bottle Cage,,,"<ul> <li>Lightweight, durable design keeps bottle in place, providing secure bottle retention on and off road</li><li>Recycled fishing net construction helps eliminate damaging plastics from the ocean; raw materials are sourced from fishing nets collected in Chile</li> </ul>"
q27000003628220AAA,http://s3.amazonaws.com/northerntrailoutfitters.com/nto-gear/default/images/large/5123207AC8-0.jpg,20,gear,cycling,bottles & cages,Bontrager Elite Water Bottle Cage,,,<ul> <li>Nylon composite construction is lightweight and strong; cage offers secure bottle retention suitable for road and mountain use</li><li>Available in a variety of colors to suit your style</li> </ul>
q27000003628221AAA,http://s3.amazonaws.com/northerntrailoutfitters.com/nto-gear/default/images/large/5123208AR3-0.jpg,50,gear,cycling,bottles & cages,Bontrager Pro Water Bottle Cage,,,<ul> <li>Full carbon construction is lightweight and durable; cage offers secure bottle retention suitable for both road and mountain use</li><li>Includes lightweight alloy mounting screws for secure attachment</li> </ul>
q27000003628276AAA,http://s3.amazonaws.com/northerntrailoutfitters.com/nto-gear/default/images/large/5123221BHK-0.jpg,10,gear,cycling,bottles & cages,Twin Six Rollers Purist Water Bottle - 22 fl. oz.,,,"<ul> <li>BPA- and phthalate-free polyethylene bottle is flexible for easy squeezing and fast water delivery; you can freeze the bottle or add ice </li><li>Bottle interior is infused with silicon dioxide to prevent odors, stains and mold from attaching to the inner walls</li><li>MoFlo cap delivers high-volume water flow</li><li>Cap is sealed with an O-ring and lock-down nozzle for leak-free transport</li><li>To wash, rinse bottle with warm water and a mild detergent; bottle is top-rack dishwasher safe</li><li>Water bottle interior should never be scrubbed or mechanically scratched</li> </ul>"
q27000003628277AAA,http://s3.amazonaws.com/northerntrailoutfitters.com/nto-gear/default/images/large/5123222A95-0.jpg,10,gear,cycling,bottles & cages,Twin Six Soloist Purist Water Bottle - 22 fl. oz.,,,"<ul> <li>BPA- and phthalate-free polyethylene bottle is flexible for easy squeezing and fast water delivery; you can freeze the bottle or add ice </li><li>Bottle interior is infused with silicon dioxide to prevent odors, stains and mold from attaching to the inner walls</li><li>MoFlo cap delivers high-volume water flow</li><li>Cap is sealed with an O-ring and lock-down nozzle for leak-free transport</li><li>To wash, rinse bottle with warm water and a mild detergent; bottle is top-rack dishwasher safe</li><li>Water bottle interior should never be scrubbed or mechanically scratched</li> </ul>"
q27000003628278AAA,http://s3.amazonaws.com/northerntrailoutfitters.com/nto-gear/default/images/large/5123223A3Q-0.jpg,15,gear,cycling,bottles & cages,Salsa Insulated Water Bottle - 23 fl. oz.,,,"<ul> <li>BPA- and phthalate-free polyethylene bottle is flexible for easy squeezing and fast water delivery; you can freeze the bottle or place ice inside it</li><li>Purist treatment infuses the bottle's interior with silicon dioxide to prevent odors, stains, and mold from attaching to the inner surface, offering a pure taste</li><li>MoFlo™ cap design features a wide water channel to deliver up to 50% greater flow than other leading bottles; plus, it has improved functional grip</li><li>MoFlo cap is all about high-volume water delivery to quench your thirst pronto</li><li>Cap is also sealed with an integrated O-ring and a lock-down nozzle for leak-free transport and shaking/mixing of powdered drink mixes</li><li>Please note: interior of the Salsa insulated water bottle should never be scrubbed or mechanically scratched</li><li>Recommended cleaning method is to rinse your bottle with warm water and a mild detergent; alternately, bottle can be washed on the top rack of a dishwasher</li> </ul>"
q27000003628279AAA,http://s3.amazonaws.com/northerntrailoutfitters.com/nto-gear/default/images/large/5123224AC8-0.jpg,15,gear,cycling,bottles & cages,Salsa Side Entry Water Bottle Cage,,,"<ul> <li>3/4-wrap bottle cage securely holds your bottle, even when traversing burly terrain</li><li>2-piece construction allows for right or left side setup</li><li>Flared wings make it easy to store and retrieve your bottle</li> </ul>"
q27000003628310AAA,http://s3.amazonaws.com/northerntrailoutfitters.com/nto-gear/default/images/large/5123234AS1-0.jpg,30,gear,cycling,tools,Salsa EXP Series Rescue Roll Tool Kit,,,<ul> <li>Compact size lets you easily carry it in a hydration pack or backpack</li><li>3 individual pockets keep your tools organized</li><li>Zippered pocket keeps small parts and valuable items secure</li><li>Coated material on the flap keeps it securely tucked in</li><li>Elastic strap holds the roll together when strapping it onto your bike</li><li>Large webbing strap ensures a tight fit to seat rails and helps prevent rattling</li><li>Removable strap can be customized for an exact fit when securing to seat rails</li><li>Tools not included</li> </ul>
